1084094,11.84,-3.61,-1.54
1084294,11.84,-3.61,-1.53
1084494,11.84,-3.61,-1.53
1084694,11.84,-3.60,-1.53
1084894,11.84,-3.61,-1.54
1085094,11.84,-3.61,-1.53
1085294,11.84,-3.62,-1.53
1085494,11.84,-3.61,-1.53
1085694,11.83,-3.63,-1.53
1085894,11.83,-3.63,-1.52
1086094,11.84,-3.62,-1.51
1086294,11.83,-3.61,-1.51
1086494,11.83,-3.60,-1.51
1086694,11.84,-3.61,-1.51
1086894,11.83,-3.62,-1.51
1087094,11.83,-3.61,-1.51
1087294,11.84,-3.61,-1.51
1087494,11.84,-3.61,-1.51
1087694,11.85,-3.60,-1.51
1087894,11.84,-3.60,-1.50
1088094,11.84,-3.60,-1.50
1088294,11.85,-3.60,-1.50
1088494,11.85,-3.60,-1.50
1088694,11.85,-3.60,-1.49
1088894,11.85,-3.60,-1.49
1089094,11.85,-3.60,-1.49
1089294,11.85,-3.61,-1.49
1089494,11.85,-3.60,-1.49
1089694,11.84,-3.59,-1.49
1089894,11.84,-3.59,-1.49
1090094,11.84,-3.59,-1.49
1090294,11.84,-3.59,-1.49
1090494,11.84,-3.59,-1.49
1090694,11.84,-3.60,-1.49
1090894,11.83,-3.59,-1.49
1091094,11.83,-3.58,-1.49
1091294,11.83,-3.59,-1.50
1091494,11.83,-3.59,-1.50
1091694,11.83,-3.59,-1.50
1091894,11.84,-3.58,-1.50
1092094,11.84,-3.59,-1.50
1092294,11.84,-3.59,-1.50
1092494,11.83,-3.59,-1.50
1092694,11.83,-3.59,-1.50
1092894,11.83,-3.59,-1.50
1093094,11.83,-3.59,-1.50
1093294,11.82,-3.59,-1.50
1093494,11.81,-3.59,-1.50
1093694,11.82,-3.59,-1.50
1093894,11.82,-3.59,-1.50
1094094,11.83,-3.59,-1.50
1094294,11.83,-3.58,-1.50
1094494,11.83,-3.58,-1.50
1094694,11.83,-3.58,-1.50
1094894,11.83,-3.58,-1.50
1095094,11.84,-3.57,-1.50
1095294,11.83,-3.58,-1.50
1095494,11.84,-3.58,-1.50
1095694,11.84,-3.58,-1.50
1095894,11.84,-3.58,-1.50
1096094,11.83,-3.58,-1.51
1096294,11.84,-3.58,-1.51
1096494,11.84,-3.58,-1.52
1096694,11.83,-3.58,-1.52
1096894,11.83,-3.58,-1.53
1097094,11.83,-3.58,-1.53
1097294,11.83,-3.58,-1.52
1097494,11.83,-3.58,-1.52
1097694,11.82,-3.59,-1.53
1097894,11.82,-3.60,-1.53
1098094,11.82,-3.60,-1.53
