24364,29.44,-9.51,-2.90
24565,29.43,-9.50,-2.90
24765,29.42,-9.50,-2.90
24965,29.40,-9.50,-2.90
25165,29.40,-9.49,-2.89
25365,29.38,-9.48,-2.90
25565,29.37,-9.47,-2.89
25765,29.36,-9.47,-2.89
25965,29.35,-9.46,-2.89
26165,29.33,-9.47,-2.90
26365,29.31,-9.47,-2.90
26565,29.30,-9.47,-2.89
26765,29.27,-9.46,-2.89
26966,29.26,-9.46,-2.89
27166,29.25,-9.44,-2.88
27366,29.25,-9.44,-2.88
27566,29.24,-9.44,-2.88
27766,29.23,-9.44,-2.88
27966,29.22,-9.44,-2.89
28166,29.19,-9.44,-2.89
28366,29.17,-9.45,-2.89
28566,29.16,-9.45,-2.89
28766,29.14,-9.45,-2.89
28966,29.12,-9.44,-2.88
29166,29.11,-9.43,-2.87
29366,29.10,-9.43,-2.87
29566,29.09,-9.43,-2.87
29766,29.07,-9.42,-2.88
29966,29.07,-9.41,-2.87
30166,29.06,-9.40,-2.86
30366,29.04,-9.40,-2.86
30566,29.04,-9.40,-2.86
30766,29.03,-9.39,-2.85
30966,29.01,-9.38,-2.84
31166,29.00,-9.37,-2.84
31366,28.99,-9.37,-2.84
31566,28.97,-9.36,-2.84
31766,28.95,-9.36,-2.84
31967,28.94,-9.37,-2.85
32167,28.94,-9.36,-2.84
32368,28.92,-9.35,-2.84
32568,28.92,-9.34,-2.83
32768,28.90,-9.34,-2.83
32968,28.89,-9.33,-2.83
33168,28.87,-9.33,-2.83
33368,28.85,-9.33,-2.83
33568,28.85,-9.32,-2.82
33769,28.84,-9.32,-2.82
33969,28.82,-9.33,-2.82
34169,28.82,-9.33,-2.81
34369,28.81,-9.32,-2.81
34569,28.80,-9.33,-2.81
34769,28.79,-9.32,-2.81
34969,28.77,-9.31,-2.80
35169,28.77,-9.31,-2.80
35369,28.75,-9.31,-2.80
35569,28.75,-9.31,-2.80
35769,28.73,-9.30,-2.80
35969,28.71,-9.30,-2.80
36169,28.70,-9.30,-2.79
36369,28.69,-9.29,-2.79
36569,28.68,-9.29,-2.78
36769,28.67,-9.29,-2.78
36969,28.65,-9.29,-2.78
37169,28.65,-9.29,-2.78
37369,28.65,-9.29,-2.77
37569,28.62,-9.29,-2.78
37769,28.62,-9.30,-2.78
37969,28.61,-9.29,-2.78
38169,28.60,-9.28,-2.77
38369,28.59,-9.27,-2.77
38569,28.59,-9.27,-2.77
38769,28.57,-9.27,-2.76
38969,28.56,-9.27,-2.76
39169,28.55,-9.27,-2.76
39369,28.52,-9.26,-2.76
39569,28.52,-9.26,-2.76
39769,28.50,-9.25,-2.75
39969,28.48,-9.25,-2.75
40169,28.48,-9.25,-2.76
40369,28.46,-9.25,-2.75
40569,28.45,-9.25,-2.76
40769,28.44,-9.25,-2.75
40969,28.42,-9.26,-2.75
41169,28.41,-9.26,-2.75
41369,28.40,-9.24,-2.75
41569,28.39,-9.23,-2.75
41769,28.38,-9.23,-2.76
41969,28.37,-9.23,-2.76
42169,28.36,-9.22,-2.76
42369,28.35,-9.23,-2.76
42569,28.34,-9.22,-2.76
42769,28.33,-9.22,-2.76
42969,28.31,-9.21,-2.75
43169,28.30,-9.21,-2.75
43369,28.29,-9.21,-2.75
43569,28.27,-9.20,-2.75
43769,28.26,-9.20,-2.75
43970,28.26,-9.20,-2.75
44170,28.24,-9.20,-2.75
44370,28.23,-9.20,-2.75
44570,28.21,-9.18,-2.75
44770,28.22,-9.17,-2.74
44970,28.21,-9.17,-2.75
45170,28.19,-9.17,-2.76
45370,28.18,-9.16,-2.75
45570,28.17,-9.16,-2.74
45770,28.15,-9.16,-2.74
45970,28.15,-9.16,-2.75
46170,28.13,-9.16,-2.75
46370,28.13,-9.16,-2.75
46570,28.10,-9.15,-2.74
46770,28.10,-9.15,-2.74
46970,28.09,-9.15,-2.74
47170,28.08,-9.15,-2.74
47370,28.08,-9.15,-2.75
47570,28.06,-9.15,-2.75
47770,28.05,-9.14,-2.74
47970,28.03,-9.14,-2.74
48170,28.03,-9.13,-2.74
48370,28.02,-9.13,-2.74
48570,28.01,-9.12,-2.74
48770,28.00,-9.12,-2.74
48970,27.99,-9.11,-2.74
49171,27.98,-9.10,-2.74
49371,27.97,-9.10,-2.74
49571,27.95,-9.09,-2.74
49771,27.93,-9.08,-2.73
49971,27.91,-9.08,-2.73
50171,27.89,-9.07,-2.73
50371,27.87,-9.08,-2.73
50571,27.87,-9.08,-2.73
50771,27.86,-9.08,-2.73
50971,27.83,-9.08,-2.73
51171,27.83,-9.08,-2.72
51371,27.80,-9.07,-2.71
51571,27.80,-9.07,-2.71
51771,27.79,-9.06,-2.71
51971,27.78,-9.06,-2.70
52171,27.77,-9.06,-2.70
52371,27.77,-9.06,-2.70
52571,27.75,-9.06,-2.70
52771,27.74,-9.06,-2.69
