29277,21.04,-1.46,-0.09
29477,21.04,-1.45,-0.08
29678,21.04,-1.45,-0.08
29878,21.04,-1.45,-0.08
30078,21.05,-1.45,-0.08
30278,21.04,-1.45,-0.08
30478,21.04,-1.45,-0.08
30679,21.04,-1.45,-0.08
30879,21.04,-1.45,-0.08
31079,21.04,-1.45,-0.07
31279,21.04,-1.44,-0.07
31479,21.03,-1.45,-0.06
31679,21.04,-1.44,-0.06
31879,21.03,-1.44,-0.06
32079,21.04,-1.44,-0.05
32279,21.05,-1.45,-0.06
32479,21.05,-1.45,-0.06
32680,21.04,-1.44,-0.05
32880,21.04,-1.44,-0.06
33080,21.04,-1.44,-0.06
33280,21.05,-1.44,-0.05
33480,21.04,-1.43,-0.05
33680,21.03,-1.44,-0.05
33880,21.04,-1.44,-0.05
34081,21.02,-1.44,-0.05
34282,21.02,-1.43,-0.05
34482,21.03,-1.43,-0.05
34682,21.03,-1.43,-0.05
34882,21.03,-1.43,-0.05
35082,21.04,-1.44,-0.05
35282,21.04,-1.44,-0.05
35482,21.03,-1.45,-0.05
35682,21.04,-1.44,-0.04
35882,21.04,-1.44,-0.04
36082,21.04,-1.43,-0.04
36282,21.03,-1.44,-0.04
36482,21.03,-1.45,-0.05
36682,21.03,-1.45,-0.05
36882,21.03,-1.45,-0.05
37082,21.04,-1.45,-0.06
37282,21.04,-1.44,-0.05
37482,21.03,-1.44,-0.06
37682,21.03,-1.45,-0.06
37882,21.03,-1.45,-0.06
38082,21.03,-1.44,-0.05
38282,21.03,-1.44,-0.05
38482,21.04,-1.45,-0.06
38682,21.04,-1.45,-0.06
38882,21.05,-1.45,-0.05
39082,21.04,-1.45,-0.05
39282,21.03,-1.44,-0.04
39482,21.04,-1.44,-0.04
39682,21.04,-1.44,-0.04
39882,21.05,-1.44,-0.03
40082,21.05,-1.44,-0.03
40282,21.05,-1.44,-0.03
40482,21.05,-1.44,-0.03
40682,21.04,-1.44,-0.03
40882,21.04,-1.45,-0.03
41082,21.05,-1.45,-0.03
41282,21.04,-1.44,-0.03
41482,21.04,-1.44,-0.03
41682,21.02,-1.44,-0.03
41883,21.02,-1.44,-0.03
42083,21.02,-1.43,-0.02
42283,21.02,-1.43,-0.02
42483,21.02,-1.44,-0.03
42683,21.02,-1.44,-0.03
42883,21.02,-1.44,-0.03
43083,21.02,-1.44,-0.03
43283,21.02,-1.44,-0.03
43483,21.02,-1.45,-0.04
43683,21.02,-1.45,-0.04
43883,21.02,-1.45,-0.03
44083,21.02,-1.45,-0.04
44283,21.02,-1.45,-0.04
44483,21.02,-1.45,-0.04
44683,21.02,-1.45,-0.04
44883,21.01,-1.45,-0.04
45083,21.01,-1.46,-0.04
45283,21.02,-1.45,-0.04
45484,21.02,-1.46,-0.04
45684,21.02,-1.45,-0.03
45885,21.02,-1.44,-0.03
46086,21.02,-1.44,-0.03
46287,21.02,-1.44,-0.03
46487,21.02,-1.44,-0.03
46688,21.02,-1.44,-0.03
46888,21.02,-1.44,-0.03
47088,21.02,-1.44,-0.03
47288,21.02,-1.44,-0.03
47488,21.01,-1.44,-0.03
47688,21.02,-1.44,-0.03
47888,21.00,-1.44,-0.02
48089,21.01,-1.44,-0.03
48289,21.01,-1.44,-0.03
48489,21.01,-1.43,-0.02
48689,21.02,-1.44,-0.03
48889,21.02,-1.44,-0.03
49090,21.01,-1.44,-0.03
49290,21.03,-1.44,-0.03
49490,21.02,-1.45,-0.03
49690,21.02,-1.45,-0.03
49890,21.03,-1.45,-0.02
50090,21.03,-1.46,-0.02
50290,21.03,-1.45,-0.01
50490,21.02,-1.46,-0.02
50690,21.02,-1.45,-0.01
50890,21.02,-1.45,-0.01
51090,21.02,-1.46,-0.02
51290,21.02,-1.45,-0.01
51491,21.02,-1.45,-0.01
51691,21.02,-1.45,-0.01
51891,21.02,-1.46,-0.02
52091,21.02,-1.46,-0.01
52291,21.02,-1.47,-0.02
52491,21.03,-1.46,-0.01
52691,21.02,-1.46,-0.01
52891,21.03,-1.47,-0.02
53091,21.03,-1.47,-0.01
53291,21.02,-1.46,-0.01
53491,21.02,-1.47,-0.01
53691,21.03,-1.46,-0.01
53891,21.03,-1.47,-0.02
54091,21.02,-1.47,-0.02
54291,21.03,-1.46,-0.02
54491,21.03,-1.46,-0.02
